WDPAID,WDPA_PID,PA_DEF,NAME,DESIG_ENG,IUCN_CAT,GIS_AREA,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5,Biome,unique_id,lon,lat,elevation,chelsa_map,chelsa_mat,n_deposition,fire_frequency,venter_woody_cover_trend,mean_burned_area,mean_prec,mean_mat,mean_woody_cover,mat_coef,mat_p_value,prec_coef,prec_p_value,burned_area_coef,burned_area_p_value,woody_cover_change,woody_cover_ha_p_value,woody_cover_sd_ha_coef,woody_cover_sd_ha_p_value,woody_cover_sd_km_coef,woody_cover_sd_km_p_value,mean_woody_cover_sd_ha,mean_woody_cover_sd_km,mat_change,prec_change
351380,351380,1,Kouga Private Nature Reserve,Nature Reserve,Not Reported,40.6926167436122,-0.0264810712020798,-0.0253858269584066,-0.0256390640458548,-0.0270334714717889,-0.0281282475812909,Fynbos,351380,23.6618586384202,-33.7166245134063,633.69775390625,652.417907714844,15.6835708618164,165.424240112305,1.70763158798218,0.364376127719879,0.0686988382027873,673.435208834135,14.9625775019328,16.3611148834229,0.0135410081666104,0.0353462033090027,-4.51108264398098,0.00462083607033392,-0.00636844742650343,0.351775469423614,1.28134960611579,0.677946138061345,0.574549145364146,0.775622388226061,0.546623653867037,0.843924408382126,12.9733395576477,23.4346685409546,0.0904991681069736,-0.669861418708811
351388,351388,1,Kromme River Mouth Private Nature Reserve,Nature Reserve,Not Reported,0.297548667651325,-0.0187464636527958,-0.0183627591990607,-0.0186016987760257,-0.0191488159769171,-0.0193853255896454,Albany Thicket,351388,24.8387148092709,-34.138470227101,8.54070091247559,643.039733886719,18.1499996185303,119.949295043945,0,-0.11444216221571,0.000601878839612861,,,53.6316814422608,,,,,,,,,,,,,24.0010986328125,33.8745719909668,,
351398,351398,1,Ladismith Klein Karoo Nature Reserve,Nature Reserve,Not Reported,27.7106761478682,-0.0442936479398537,-0.0430489951828101,-0.0466318176496833,-0.0509060049071134,-0.0545876932890389,Albany Thicket,351398,21.2303410800791,-33.536138331977,504.541015625,377.589172363281,17.1667289733887,133.893569946289,0,0.524613618850708,1.53099851255926e-06,382.857248550806,16.7833735881708,8.44803465604782,0.0171083477007142,0.0128477342549139,-1.90030263838943,0.0694621046286579,1.11079010115608e-07,0.634783102382958,0.62429545964738,0.34754451350909,0.323507995268605,0.60639981266796,0.56145834345847,0.595745634367399,8.59404332637787,16.8129214286804,0.101936285996592,-0.496347567032483
351407,351407,1,Loerie Nature Reserve,Nature Reserve,Not Reported,7.82294561622375,-0.0175760407146984,-0.0170983687017296,-0.0173023875677012,-0.0184445244979351,-0.0187883687564608,Fynbos,351407,25.038328516152,-33.8594437710132,75.7663192749024,525.709106445313,18.0060081481934,189.222290039063,0.585405170917511,-0.767836093902588,0.0178899619325724,553.443766276042,17.4825721153846,62.7109069824219,0.00949463797850545,0.0657054741557853,-2.58711390040595,0.0875434351859489,-0.00137952151959659,0.447345124253058,1.25806238500686,0.0580494463736584,0.0525892045791047,0.906298355126037,-0.0239558749758238,0.969313016961612,19.6796072006226,35.5764122009277,0.0543091595209277,-0.467457410861065
351421,351421,1,Maitland Mines Nature Reserve,Nature Reserve,Not Reported,0.4967080373815,-0.0162220170170516,-0.0154619542233992,-0.0160957827845419,-0.0166829407506426,-0.0177260555151114,Savanna,351421,25.3060040495114,-33.9780115218793,79.8552322387695,557.4794921875,17.9406471252441,189.222305297852,0,-0.842514991760254,0.00221621384844184,568.105226174379,17.8326007158328,99.5095413208008,0.00496067268726239,0.300466709306683,-1.73267787860277,0.268979591850074,-0.000160793651451765,0.634783097779373,-0.0104598999013104,0.829137262821438,0.00889898057103605,0.819973203984113,0.13166633691039,0.433818383390814,1.14263758063316,26.5767847061157,0.0278179989913531,-0.30499242020191
351423,351423,1,Malekgalonyane Nature Reserve,Nature Reserve,Not Reported,102.251460872895,0.00180374436923607,0.00172233296238256,0.00185718565443357,0.00167105546857737,0.00206074881242071,Grassland,351423,28.3053245195415,-30.3127682965899,1996.1171875,819.414978027344,11.5216903686523,490.766204833984,9.84049701690674,0.594849586486816,0.166691363168259,1298.9284386268,11.6457246878208,19.8883909225464,0.0273436353140202,0.000713965052200661,-4.45417499196054,0.17884327680345,-0.0061428404906923,0.0106319831029379,1.96976881901644,4.20077657993921e-06,0.446219032264337,0.0131565599893784,1.25443964338393,0.000202450029892767,12.4343448638916,25.0231145858765,0.234795481148687,-0.342911499933699
351426,351426,1,Manguzi Forest Reserve,Nature Reserve,Not Reported,2.36898624786892,0.00928603349707119,0.00875110295751108,0.00824766327883285,0.00840097787962823,0.00916151910388182,Forests,351426,32.7243395088145,-26.9913996194248,77.3127899169922,910.567504882813,22.5322189331055,310.295379638672,0.081075981259346,-0.159117996692657,0.00857017232920043,889.849141438802,22.6460645626753,98.145832824707,0.0105569275013109,0.0380926682409086,1.50295542237037,0.670401607051783,-0.00122118392706605,0.00369729237131297,-0.00764355031424104,0.572855420126692,0.0391982418979164,0.0475770058240876,0.249656253389228,0.368989125770955,3.16259520053864,35.0984565734863,0.046617051152943,0.168900025002017
351441,351441,1,Mndunduzeli Nature Reserve,Nature Reserve,Not Reported,0.6598034990587,0.00917894712954008,0.00903122714007518,0.00821040349103566,0.00757583618509191,0.00766229259115146,Grassland,351441,31.0444347204508,-28.7317521111908,543.98828125,886.457275390625,19.6277542114258,398.771179199219,2.23079323768616,0.477164775133133,0.0435430540237576,926.534198467548,19.1683891492012,79.4179550170899,0.0131469352435082,0.0613235560030956,0.292667160186143,0.924046296227817,-0.00196236130641572,0.0637868243835258,0.0756311770746078,0.880317984076974,0.262808760812437,0.194096319443968,0.209567372768693,0.41973912550432,20.2535762786865,28.442006111145,0.0685865418381078,0.0315873025162161
351443,351443,1,Mome Nature Reserve,Nature Reserve,Not Reported,8.29829430328057,0.00916488484852519,0.0090550817760128,0.00815171939758399,0.00756450904375697,0.00766065527543842,Forests,351443,31.0849483736848,-28.7213195102046,862.719787597656,984.598449707031,17.7354965209961,398.771209716797,0.36950358748436,-0.0738131627440453,0.0314628151730479,932.821428347857,19.1259481968024,87.2022048950195,0.0131732769026227,0.0597386933483382,0.318742816354198,0.917865157793107,0.000119924565075797,0.886375836749696,0.0742553138102125,0.489723364358839,-0.0676188456267924,0.245944868501768,-0.0924424006537896,0.28357255454704,9.10738229751587,25.3562433242798,0.0688764644088342,0.0341697571118977
351446,351446,1,Mont Rochelle Nature Reserve,Nature Reserve,Not Reported,16.8386860032996,-0.0590554185627734,-0.0585123867040646,-0.0559208120732104,-0.0546971380256694,-0.0518482190757002,Fynbos,351446,19.1623653028035,-33.9004425847665,913.698303222656,1449.45349121094,13.2366352081299,130.378295898438,1.37533497810364,-0.0108238672837615,0.05297671475959,783.678759452624,14.5199665900988,29.2629396438599,0.00936839129538098,0.179544937257437,-1.05869017837215,0.582086554927618,-0.00116873159179369,0.673171694302861,0.325626870866164,0.0512561288970054,-0.141102147729352,0.154865465426276,0.115505839290124,0.230006236197725,14.9811334609985,31.7208797454834,0.0645207496673533,-0.13509236604953
351447,351447,1,Centenary Nature Reserve,Nature Reserve,Not Reported,0.157674578841658,-0.0562099439072302,-0.0591588974534158,-0.0583645661578712,-0.056645997372665,-0.0545609505152468,Succulent Karoo,351447,20.1294692008113,-33.7936223056847,244.659942626953,477.183380126953,17.6596832275391,132.474075317383,0,0.391046762466431,0.00509952443341414,403.572616577148,16.2649635901818,24.6702531814575,0.0190102374768978,0.0060646424648562,-0.774195550994448,0.453306037109413,0.000476839352120072,0.536090411316975,-2.06313705438088,0.406766743005068,-0.314136889973883,0.615926040903301,-0.595384597753459,0.595159288960417,22.8542886734009,25.4511293411255,0.116878450858464,-0.191835501021029
351448,351448,1,Montagu Mountain Reserve,Nature Reserve,Not Reported,11.7359678683926,-0.0564917897509278,-0.0590676129768526,-0.0584109520227881,-0.0566407305532334,-0.0545603772665436,Fynbos,351448,20.1030328632732,-33.7908890639346,439.041687011719,456.229949951172,16.5945644378662,132.474075317383,0.40382593870163,0.672704041004181,0.0175108370992045,403.598274817834,16.5650135187002,21.3249712944031,0.0169265261382386,0.0173723369142708,-0.544991478479834,0.594692682413774,0.00162768930533586,0.537958471474284,-1.00312232959484,0.739438059114861,-0.464977264401754,0.681136364812629,-0.398858176219897,0.851547264027605,14.128003692627,28.5748525619507,0.102182386504727,-0.135033153629266
351457,351457,1,Nahoon Nature Reserve,Nature Reserve,Not Reported,0.32995696302895,-0.00558618345349521,-0.00542759167340839,-0.00530985524560591,-0.00549013179613093,-0.00582980757018192,Albany Thicket,351457,27.9377780649556,-32.9802797572901,9.84199142456055,906.238037109375,19.5500011444092,313.850219726563,0,0.00585841946303845,0,,,71.732105255127,,,,,,,,,,,,,22.4622648239136,37.4707462310791,,
351497,351497,1,Noorsekloof Nature Reserve,Nature Reserve,Not Reported,0.274093526953217,-0.0183132817821856,-0.0179334204032201,-0.0182917204885862,-0.0188104713712448,-0.0192296046657147,Albany Thicket,351497,24.9147331164592,-34.0325230821201,70.3307800292969,657.789978027344,17.8495979309082,119.949295043945,0,-0.54038017988205,0.00338684022426605,,,36.7315927505493,,,,,,,,,,,,,30.503052520752,20.8123406410217,,
351498,351498,1,Nsikeni Nature Reserve,Nature Reserve,Not Reported,92.6623824015633,0.0045139143436369,0.00440007341719116,0.00393484360467116,0.00396523335864356,0.00414236914964107,Grassland,351498,29.4509681141152,-30.1377613563757,1860.80444335938,1039.21337890625,11.4096012115479,619.859375,11.9763031005859,0.297209680080414,0.248155865507821,1108.81312287159,12.9363919527103,7.72413415908814,0.0230913879033774,0.00139223227498982,-3.76939576059021,0.118589957207414,-0.00348650901061462,0.428399896651896,-0.832671218271263,0.523488259724778,-0.524163352111946,0.480674618632773,-0.48321810044598,0.546980542235156,4.67522301673889,13.0357810974121,0.178499445500641,-0.339948696749573
351511,351511,1,Paardenberg Nature Reserve,Nature Reserve,Not Reported,3.82828797915828,-0.0582102667158687,-0.0574123081957908,-0.0543101902219842,-0.0518415734232555,-0.0511349453711623,Fynbos,351511,18.8150567618386,-33.5799554033406,497.057220458984,1019.80163574219,15.3283414840698,128.408187866211,2,-0.224951937794685,0.0522141148600591,778.061720628005,17.0829760233561,60.1984003067017,0.0169392297838497,0.0335508663384504,-2.48764325441776,0.281963481791975,0.00211888648915674,0.551301193635776,-4.5612720912704,0.506818863071531,-1.24656497085497,0.151137810712071,-1.63853009540439,0.0629709394517562,18.9425044059753,31.3321809768677,0.0991585409983025,-0.319723125873599
351513,351513,1,Paarl Mountain Nature Reserve,Nature Reserve,Not Reported,20.0799676713475,-0.0587181664226812,-0.057777338635035,-0.0548810459767487,-0.0529630315840362,-0.0512882537666177,Fynbos,351513,18.9318672195396,-33.7325611248692,520.872619628906,2010.32141113281,15.3535356521606,128.408187866211,1.99166560173035,-0.68866628408432,0.0291323957548097,840.566124549279,15.8840084564992,76.4904197692871,0.013398770002776,0.0725612814680711,-2.20598306160661,0.327413379589829,-0.00105320380767449,0.630787819174958,-0.524740543147419,0.886167979757515,0.160877177701166,0.830430186759904,0.297714445345357,0.83950239626637,11.8056992530823,26.4410425186157,0.0843538332245957,-0.262440157553278
351517,351517,1,Pauline Bohnen Nature Reserve,Nature Reserve,Not Reported,3.86813355149747,-0.0421830256509521,-0.0415084416879398,-0.0435457396533524,-0.0466098451297236,-0.0516754712850751,Albany Thicket,351517,21.4301735233211,-34.359652651164,66.2184829711914,496.992095947266,17.007022857666,89.6092300415039,0.202821135520935,-1.11083054542542,0.013298086860838,,,82.8539245605469,,,,,,,,,,,,,12.4041695594788,27.3872774124146,,
351522,351522,1,Pongola Bush Nature Reserve,Nature Reserve,Not Reported,8.81800474362807,0.0130684198066309,0.0126841112256028,0.0128860107669107,0.0136502866925142,0.0152306522906102,Forests,351522,30.5023003987044,-27.3221730066288,1530.43664550781,1035.76525878906,14.4387493133545,867.319946289063,0.940983951091766,0.347826570272446,0.0916310860435867,1318.26454514724,15.1991733648838,75.7356857299805,0.0236052463372004,0.000362516425284846,-3.74340828123458,0.183682443076993,-0.00412865462686947,0.0441429578647545,0.0955122768821501,0.649634904708586,-0.0980643718419178,0.0114894895184697,0.0816356894129444,0.000953487058998757,8.65217847824097,37.2931880950928,0.15530611942185,-0.283964876019363
351528,351528,1,Pledge Nature Reserve,Nature Reserve,Not Reported,0.107023648981733,-0.0307150805856597,-0.0302524731700781,-0.030836609028426,-0.0311218142811893,-0.0311440340628701,Fynbos,351528,23.0437022828384,-34.0312660088827,45.7690963745117,865.942993164063,17.1475067138672,93.3442916870117,0,-0.271920293569565,0.00797901207503552,,,76.7389873504639,,,,,,,,,,,,,20.2432648658752,41.3867872238159,,
351531,351531,1,Poccolan Bush Nature Reserve,Nature Reserve,Not Reported,10.6589666544307,0.00932761275984988,0.00904847569197506,0.00850295680128217,0.00884752147313353,0.00972965786537384,Grassland,351531,29.0890481150813,-28.5627848774146,1502.90734863281,958.634887695312,14.9540796279907,716.503540039063,3.62530183792114,0.76498144865036,0.17978214554023,1456.56065016526,14.3769217026539,50.1554946899414,0.0292163163942578,0.000526356106278817,-1.74910655104144,0.665165127218665,-0.00554712640951612,0.0287180432862034,0.125356039252573,0.964242483257489,-0.376217748559331,0.221716780993457,-0.0622959989531697,0.0846564752878348,16.915841960907,35.6020385742188,0.203216773371344,-0.12008470439202
351533,351533,1,Potters Pass Nature Reserve,Nature Reserve,Not Reported,0.779484335811786,-0.00582819257491416,-0.0056224807881822,-0.0055190328207986,-0.00585110592102718,-0.00603818454106733,Albany Thicket,351533,27.8713503694955,-33.040915580038,64.844123840332,956.360290527344,19.4051074981689,182.5302734375,0,0.0628844574093819,0,,,63.5202026367188,,,,,,,,,,,,,19.6910766601563,38.9122413635254,,
351537,351537,1,Quenera Nature Reserve,Nature Reserve,Not Reported,0.807875074251729,-0.00547123603294539,-0.0053323527367611,-0.0052229887252642,-0.00541046381738014,-0.00574361806167584,Albany Thicket,351537,27.9600608281753,-32.9636181725337,12.8606586456299,870.229309082031,19.6090679168701,313.850219726563,0,0.123590514063835,0.00014175432928217,,,38.9745952606201,,,,,,,,,,,,,24.7778511047363,36.7850723266602,,
351538,351538,1,Raapenberg Bird Sancutary Nature Reserve,Nature Reserve,Not Reported,0.163465341758159,-0.0545945395490853,-0.0537518032768981,-0.0525897791040939,-0.0500124713414628,-0.0493078560676605,Fynbos,351538,18.4802351916041,-33.934539859254,5.68599462509155,747.488891601563,16.5499992370605,128.408187866211,0,0.188876196742058,0,621.728135329027,16.4380368697338,18.9144375801086,0.00682426460730435,0.145175579756479,-3.02130303385811,0.062232940688685,0,,-0.609176023651292,0.476119588772694,-0.126485711794104,0.781987225827197,-0.309122986681945,0.399519563128587,17.7902916908264,14.3926904678345,0.0415150827400162,-0.485952438401263
351539,351539,1,Ramskop Nature Reserve,Nature Reserve,Not Reported,0.643456517515494,-0.0441396746134093,-0.0445959081838974,-0.0474795678852475,-0.0484391004148071,-0.0490265538280701,Succulent Karoo,351539,18.879782731651,-32.1824523729792,162.457916259766,351.021423339844,18.7322654724121,121.811141967773,0,0.827598512172699,0,388.872860639523,17.8326604060638,25.3807953357697,0.0106568473806177,0.223822869449363,-0.665122179434441,0.644625334230444,0,,1.98526640825753,0.038586407069179,0.278633673217457,0.304927368692171,1.21347200393188,0.109788585771158,11.495459318161,30.7880610466003,0.0597602777036789,-0.171038467004514
351548,351548,1,Rondebult Nature Reserve,Nature Reserve,Not Reported,0.995431633098913,0.0190624590032684,0.0192981160879372,0.0200243232069346,0.0220869201142851,0.0218500620138237,Grassland,351548,28.2066739887144,-26.2996847907414,1559.80114746094,668.990356445313,16.0829849243164,1515.599609375,3.30670785903931,0.45311564207077,0.0467238299315795,794.277152819511,16.0196619522877,10.3290077924728,0.0327626098385404,0.00359020392364966,-2.82863710567843,0.244967234236748,-0.00450154722172285,0.00995673420845256,1.94902850141983,0.0479918863046799,1.28939273176679,0.0668756319533565,0.84207379377172,0.316550104731863,10.1354670763016,12.7754049777985,0.204514988743952,-0.356127215246893
351549,351549,1,Rondevlei Bird Sanctuary,Nature Reserve,Not Reported,0.995273971505201,-0.0543699508102326,-0.0533785966571261,-0.05250439339762,-0.0500456649204224,-0.0494546009059554,Fynbos,351549,18.4974262720713,-34.0631250649481,6.87712383270264,729.407836914063,16.4500007629395,96.3663330078125,0,0.329288840293884,1.42424884567542e-06,,,20.2910430908203,,,,,,,,,,,,,13.6099480628967,27.0365028381348,,
351572,351572,1,Sepree Rivier Private Nature Reserve,Nature Reserve,Not Reported,17.7219073102752,-0.0270895592101447,-0.0261642949476754,-0.0266144515115527,-0.0276829994723526,-0.0286488601850303,Fynbos,351572,23.5656009254646,-33.6853789643886,764.21923828125,618.587036132813,15.0996551513672,165.424240112305,1.69727647304535,0.328901767730713,0.0641748975031078,601.41297638722,14.7670537752983,15.3723258495331,0.014975886539802,0.0254649370633911,-4.10048965695522,0.00550185526081959,-0.00164458752903645,0.778922888177713,1.46003108626541,0.624302092333198,1.00394328811766,0.221891631357499,1.34021142610489,0.420696251263569,12.1219222545624,22.1164703845978,0.101414180294061,-0.681809308736152
351576,351576,1,Sibudeni Nature Reserve,Nature Reserve,Not Reported,1.04065614269392,0.00907140180650352,0.0088895379377764,0.00804858126560578,0.0075334501815992,0.00759835684728158,Forests,351576,31.1581421577219,-28.7525891533245,929.629028320313,1062.15185546875,17.4060688018799,398.771179199219,0.288485139608383,-0.0641243606805801,0.0296753830557464,1007.63380158253,18.6209437052409,97.4308235168457,0.0134819340220484,0.0434731076697758,0.627760882984849,0.85145497653353,-0.00137763590510336,0.25628203040647,0.000244347629847704,0.994436645984894,0.0133015081701575,0.701180806632538,-0.113398538883274,0.319560781836737,3.17532901763916,25.8712392807007,0.0724019911958269,0.0623004986532731
351582,351582,1,Skulpiesbaai Local Nature Reserve,Nature Reserve,Not Reported,0.790990047553955,-0.0421056500502877,-0.041454397916962,-0.0433986839562359,-0.0465174139430032,-0.0516024317425311,Albany Thicket,351582,21.4195577464144,-34.3899221756783,20.6213760375977,508.783081054688,17.1573963165283,89.6092224121094,0,-0.276917099952698,0.000920350546948612,,,78.7815322875977,,,,,,,,,,,,,17.8632576942444,41.9911155700684,,
351583,351583,1,Soada Forest Nature Reserve,Nature Reserve,Not Reported,4.96199322780624,0.00583678507390009,0.00551468929807906,0.00510247215476771,0.004907202038709,0.00522029614622963,Savanna,351583,30.0713325889392,-29.9356659930114,848.577331542969,792.77294921875,17.2587471008301,624.001647949219,0.0138465138152242,0.0492216870188713,0.000360413355072827,1054.24767909906,16.3086435855963,94.953946685791,0.0198953050689475,0.00420073785198322,-2.97408514021022,0.394273900946988,4.44021811168051e-05,0.152611750708023,-0.183733596909279,0.0413809811975613,0.132360248329644,0.0584382646329005,0.301964763655787,0.205309169933563,4.2482720375061,21.2715381622314,0.121992396023167,-0.282104973923378
351605,351605,1,Zwartkops Valley Nature Reserve,Nature Reserve,Not Reported,9.58521408977364,-0.0149254132644711,-0.0144625257452273,-0.0143701749680076,-0.0152917209068181,-0.0168439632993442,Albany Thicket,351605,25.5633652110092,-33.8184026052528,39.8469123840332,465.919830322266,18.4453754425049,189.222290039063,0,-0.0177397020161152,0,486.948098207131,18.2226244608561,64.3439598083496,0.00824635364059422,0.08473227163579,-1.93761920279221,0.169385877953652,0,,0.314316643617653,0.684485187062972,-0.112314143838871,0.372465046386895,-0.205188751221023,0.380906139386133,7.77411155700684,31.0466361999512,0.0452533808086105,-0.397910826621201
351607,351607,1,Sylvic Nature Reserve,Nature Reserve,Not Reported,0.911377650378804,-0.0153626977928326,-0.0148102659137947,-0.015040512159612,-0.015573974212628,-0.0171848847595344,Albany Thicket,351607,25.4840907646412,-34.0280285333871,31.5957183837891,554.301635742188,18.2814922332764,127.998741149902,0.363671481609345,-1.87933623790741,0.00592986106251677,,,73.255122756958,,,,,,,,,,,,,24.1872985839844,42.2979541778564,,
351609,351609,1,Tafelkop Nature Reserve,Nature Reserve,Not Reported,12.0731543513574,0.0133490556809459,0.0127010764016366,0.0131849725423228,0.0146808179909941,0.0158733138928632,Grassland,351609,30.2646808504589,-27.3061907970371,2019.33447265625,1022.64117431641,11.9272775650024,867.319946289063,6.31200695037842,0.682796239852905,0.12660592799269,1184.16356169872,13.620778695131,22.7223463058472,0.0293691449753062,0.00015240056772396,-4.18909081889453,0.139927054981172,-0.00149542708191821,0.569943526079934,-0.65849592052598,0.621539483158387,0.0706989928319709,0.477408985098065,-0.381060645020049,0.667824854793164,13.6703083992004,28.2628719329834,0.215620161171877,-0.353759476679484
351612,351612,1,Tenax Private Nature Reserve,Nature Reserve,Not Reported,0.550996161403902,-0.0224346881284694,-0.0217997561475835,-0.0214263654938648,-0.0214649972417791,-0.0248991739900972,Fynbos,351612,24.286177397495,-33.960718183027,397.979248046875,840.981079101563,16.0428295135498,179.966125488281,2.73922300338745,-0.996680736541748,0.0863696652774403,714.824655386118,16.525149614383,85.6241676330567,0.00876221238094855,0.0833323862433366,-4.47997787681751,0.00754551637640336,0.00326655523571484,0.461049306668396,-0.353092617299956,0.903590860286673,0.175083901819537,0.932487124062318,0.431623371107245,0.381376542394559,10.5461894273758,28.9491384506226,0.0530234980343063,-0.626724028481869
351625,351625,1,Tugela Drift Nature Reserve,Nature Reserve,Not Reported,0.407863087976076,0.00934381635062119,0.00906969154216833,0.00857947188876215,0.0082876417411633,0.00895116538457089,Grassland,351625,29.7892735863377,-28.7119218726396,1023.43774414063,765.845642089844,17.4712944030762,716.503540039063,2.41877102851868,0.572698533535004,0.0624651656253263,775.901936066456,17.0756038763584,14.7638350963593,0.0281472693394994,0.00570484798793043,-2.39122427455588,0.403278147631962,0.00476075051759983,0.0840094294264635,1.09324988169985,0.27169805271246,0.591003827830389,0.283140198451011,0.88601686103145,0.000912448777984668,14.1352201461792,28.3508819580078,0.164839085887147,-0.308186403900282
351626,351626,1,Tygerberg Nature Reserve,Nature Reserve,Not Reported,3.09601924709532,-0.0557539587536084,-0.0555037243537782,-0.0535292493562304,-0.0505686069329497,-0.0505963587161514,Fynbos,351626,18.5951691640932,-33.8730535873968,261.692016601563,842.662963867188,15.8491563796997,128.408187866211,0,0.400119632482529,8.37276165839285e-05,637.165551601312,16.5993386782133,52.4442657470703,0.0132480409132119,0.00847145250594106,-2.77783731912379,0.0937728769468076,8.73679477341323e-05,0.328179745412211,0.293107582446907,0.353847367602787,0.0926372012673231,0.651651429337202,-0.0177887195302214,0.460336536290314,19.3531820297241,37.6302928924561,0.0798106549304883,-0.435967906950177
351628,351628,1,Ubombo Mountain Nature Reserve,Nature Reserve,Not Reported,17.7515958591434,0.0101587156142524,0.00967003682920113,0.00902809526558513,0.00914808471882979,0.0097436087080147,Savanna,351628,32.0656546175,-27.5903348878532,293.091522216797,660.093322753906,21.2712593078613,306.982879638672,0.184327766299248,0.625171601772308,0.0428786760700556,666.462084647937,21.3681005331186,90.1365898132324,0.00780502945462524,0.427563955042161,-0.0974570810668388,0.97623663751958,2.62936813607999e-05,0.980704771699318,1.49724948987856,0.00894780232784951,-0.683204733111304,0.00105887975534737,-1.47901675348881,0.000619451564763154,6.87926349639893,21.9472012519836,0.0365265477973962,-0.0146230495795303
351634,351634,1,Umhlanga Lagoon Nature Reserve,Nature Reserve,Not Reported,0.327078406506439,0.0067533654763481,0.00647982894299213,0.00576773531409271,0.0057475014865498,0.00571517949090283,Forests,351634,31.0960423924455,-29.7082201965302,16.3335056304932,957.079528808594,21.2064304351807,327.43310546875,0,0.220641359686852,0.00104717710443462,,,60.2118885040283,,,,,,,,,,,,,20.4122117996216,43.0133049011231,,
351653,351653,1,Van Kervel Nature Reserve,Nature Reserve,Not Reported,0.090405117586888,-0.0359793034286234,-0.0350416286113585,-0.0344165821522989,-0.0342840985200303,-0.0370324235715619,Fynbos,351653,22.4635693474584,-33.9450542154227,256.821197509766,653.735107421875,16.4412956237793,149.263000488281,0,-0.208860814571381,0.0238007415706913,629.011753180088,16.5437034949278,30.7686588287354,0.00793432727591004,0.157628911813675,-2.76149012546862,0.048482647113552,0.000865111920822424,0.716748759809442,3.11046960616826,0.210349089451465,0.413854896333003,0.0108329218294375,-0.300965081737102,0.00169115665668695,30.7637191772461,30.6077478408814,0.0479598010103521,-0.439020433482742
351654,351654,1,Van Riebeeck Nature Reserve,Nature Reserve,Not Reported,38.8497094463311,0.0215594980740133,0.0217408692994721,0.0228577413699988,0.0235745878967217,0.0231911843683689,Grassland,351654,28.2927040848663,-25.8835325768872,1511.759765625,717.566162109375,16.7818756103516,1391.71875,2.53660655021668,0.438687026500702,0.0351468498556642,728.101017096104,16.65480249356,3.26482338905335,0.0293072698280718,0.00790313381560847,-1.44394659527208,0.541579651368472,-0.00149532527230333,0.0632546641349674,0.0934724040719841,0.328418865048278,0.0380820001913915,0.730648852953573,0.274749224013977,0.173212038618048,3.3096319437027,11.494148349762,0.175968882485422,-0.198316794149113
351655,351655,1,Van Stadens River Wild Flower Reserve,Nature Reserve,Not Reported,2.99726667774823,-0.0166838254868522,-0.015913149835209,-0.0164627032782603,-0.0172124363681093,-0.0180426352105728,Fynbos,351655,25.2106304577381,-33.9087879215651,213.902725219727,597.025756835938,17.4023876190186,189.222290039063,2.01030015945435,-0.810521364212036,0.05362696765557,578.900601900541,17.8330853291047,73.3471248626709,0.00651013851475601,0.153013126244344,-2.21265215784408,0.161343720765688,-0.000243705693905737,0.96159519071141,2.22786223211587,0.586155229280851,-0.139324400211462,0.917768022353311,-0.317563586787324,0.777781989718716,15.7463356018066,31.7004245758057,0.036505957295741,-0.38221624758722
351660,351660,1,Villiersdorp Nature Reserve,Nature Reserve,Not Reported,5.26998862879423,-0.0589537700358419,-0.0582082897684013,-0.0559247737302559,-0.0545739264155784,-0.0520077110410039,Fynbos,351660,19.2709467162754,-33.970399264577,862.138854980469,980.767883300781,13.446587562561,130.378295898438,2.38168787956238,-0.285567194223404,0.0647755820731012,690.145877935948,15.1513965802315,17.73532538414,0.0109127549709172,0.101024009746753,-0.758529520287218,0.630206651396987,0.00233778895301415,0.602542671589396,-1.07575479570522,0.675422058793741,-0.299045345997671,0.756269793435238,-0.488240269085479,0.777155815257307,9.62030382156372,26.256635093689,0.0720247464524517,-0.109908577959748
351664,351664,1,Vungwinl Nature Reserve,Nature Reserve,Not Reported,4.0962105635835,0.00915184209751589,0.00896319582447563,0.0081170584533649,0.00760615417100591,0.00772292733735553,Forests,351664,31.1650472661231,-28.7208985686396,992.533630371094,1237.44262695313,16.9449214935303,398.771179199219,1.0521913766861,-0.0574166141450405,0.0498976748494897,1007.63380940755,18.6209437541473,82.7246536254883,0.0134819260117245,0.0434731433829241,0.627761031528772,0.851454950933742,0.00170798327041334,0.308712193249476,-0.204982054402405,0.103818235488773,0.128175149722478,0.0278163140410395,0.0929470786657475,0.116515276428963,10.6893583297729,27.7840353012085,0.0724019479878497,0.0623005129113196
351681,351681,1,Witdraai Private Nature Reserve,Nature Reserve,Not Reported,10.4105542410977,-0.0582771370742919,-0.0573865468860558,-0.0555386237459449,-0.0544937241658477,-0.0520258744774429,Fynbos,351681,19.2553514348636,-34.0920781135221,386.044281005859,784.793151855469,15.4440212249756,103.775352478027,0.209202200174332,-0.0260058995336294,0.0164576197724576,646.184006128556,15.7248274974334,17.6184391975403,0.0107970892100287,0.0729815968019076,-0.306317037303166,0.834390894451312,-0.000395091593491874,0.820368181340549,-1.43897056554472,0.562702945878524,-0.812329503704317,0.516969433517972,-0.864610749996652,0.522588305839744,14.1217318534851,25.5462316513062,0.0686626877896815,-0.0474039955179926
